,type,etag,videoURL,publishedAt,channelURL,videoTitle,descriptionVideo,videoCoverURL,channelTitle,snippet.defaultLanguage,audioLanguage,duration
186,youtube video,pV3jQv2oRqbKHg4AAJKgeXx5vzU,youtu.be/JikGzQJBmeE,2020-10-04T10:25:51Z,youtu.be/JikGzQJBmeE,"Enzymes: Features, Functions and Classification and enzyme activity: ""Short Notes! - 2mins""","This video explains about Enzymes, properties of enzymes, Functions of enzymes and the Classification of enzymes and the factors affecting enzyme activity in under 2 minutes.

Enzymes are biological catalysts that speeds up the biochemical reactions. Enzymes acts on substrate to generate products. During this process enzyme will be not consumed.

Enzymes are highly specific and interacts with one or few substrates only.

Most of the enzymes are made up of proteins. Ribozyme is exception to this and it is made of RNA.

Enzyme reduces the activation energy required for a reaction there by increasing the speed of reaction.

Enzyme activity or velocity is the rate of enzyme catalysed reaction, generally it is expressed as mmoles of product formed per min/mg of enzyme.


Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/JikGzQJBmeE/hqdefault.jpg,Bio-Resource,,en-GB,PT2M11S
187,youtube video,gh-REBuLQnjL9DRBVpn843nwB40,youtu.be/YY4nOoS-5ns,2020-10-03T18:26:10Z,youtu.be/YY4nOoS-5ns,"CRISPR Cas for disease diagnosis: ""Short Note! - 2 min""","This video explains about CRISPR Cas system for infectious disease diagnosis.

CRISPR Cas system tool box now has many enzymes that can specifically match and cleave DNA / RNA with the help of guideRNA.

Collateral Cleavage, the key feature of Cas12/13 is now used for cleaving reporter probe to identify the presence of specific pathogen.

Recently FDA approved Covid-19 / SARS CoV 2 diagnosis using CRISPR - Cas technology. These includes SHERLOCK COVID-19 and FELUDA, which used CRISPR-Cas9.

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/YY4nOoS-5ns/hqdefault.jpg,Bio-Resource,,en-GB,PT2M13S
188,youtube video,DMesD0CZPw73sG0qd4P5rrd9Yu0,youtu.be/d2hwE9WS4Xs,2020-10-05T17:15:25Z,youtu.be/d2hwE9WS4Xs,"FRET: Fluorescence Resonance Energy Transfer - ""Short Note! - 2mins""","FRET: Fluorescence Resonance Energy Transfer or Forster resonance energy transfer 

FRET relies on the distance-dependent transfer of energy from a donor molecule to an acceptor molecule. Due to its sensitivity to distance, FRET has been used to investigate molecular interactions.

Cyan Fluorescent Protein and Yellow Fluorescent Protein pairs are the most commonly used FRET pairs for protein protein interaction studies.

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/d2hwE9WS4Xs/hqdefault.jpg,Bio-Resource,,en-GB,PT1M47S
189,youtube video,NVhv-pC96R4_elDwW_HxlUcevow,youtu.be/84ym_NSQG8s,2020-10-06T18:00:21Z,youtu.be/84ym_NSQG8s,"Apoenzyme, Cofactors, Coenzymes and Holoenzymes -""Short Note! - 2mins""","This video explains about Apoenzyme, Cofactors, Coenzymes and Holoenzymes with examples.

Enzymes are biological catalysts, they speed up the biochemical reaction by reducing the activation energy.

The catalytic activity of many enzymes depends on the presence of small molecules called cofactors.
An enzyme without its cofactor is referred to as an apoenzyme; the complete, catalytically active enzyme is called a holoenzyme.
 
Cofactors can be subdivided into two groups:  
1. Metal Ions and 
2. Small organic molecules

The enzyme Taq DNA polymerase require Mg2+ for its activity, Lactate dehydrogenase requires small organic molecule Nicotinamide adenine dinucleotide.


Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/84ym_NSQG8s/hqdefault.jpg,Bio-Resource,,en-GB,PT1M30S
190,youtube video,Q7mNC19thE5EVXhyZ1E9Tbyst2I,youtu.be/4_dIGV76rtQ,2020-10-29T16:59:21Z,youtu.be/4_dIGV76rtQ,Diauxic Growth Curve,"This video explains about diauxic growth curve. When bacteria cells are grown on a media containing glucose and lactose carbon sources, bacterial cells utilize glucose initially and grows exponentially. once the glucose is depleted, it prepares the system for utilization of lactose by producing enzymes required for metabolizing lactose. This is done by lac operon regulation. For this bacterial cells enters a second lag phase or the preparatory phase.

This type of growth curve is called as Diauxic growth curve or biphasic growth curve.

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/4_dIGV76rtQ/hqdefault.jpg,Bio-Resource,,en-GB,PT3M47S
191,youtube video,NHykIQxSeHhuT8ABdKJASv37rAA,youtu.be/EMz1pNQXZhk,2019-11-10T14:16:16Z,youtu.be/EMz1pNQXZhk,Arabinose Operon / ara Operon,"www.technologyinsciene.blogspot.com

Arabinose operon also known as ara Operon, is an operon required for the metabolism of arabinose.

Operon are groups of genes clustered in the bacterial DNA regulating the expression of functionally related proteins.

 In E. coli half of the genes are clustered into operons which are involved in particular metabolic pathways.

ara is an example of complex gene regulation. ara Operon is responsible for the metabolism of arabinose.",https://i.ytimg.com/vi/EMz1pNQXZhk/hqdefault.jpg,Bio-Resource,,en-GB,PT5M17S
192,youtube video,5UxLrLJMz5cU3e10FOP002jpRac,youtu.be/B5BFogztEQY,2019-10-20T16:05:57Z,youtu.be/B5BFogztEQY,Lac Operon : Gene Regulation in Ecoli (Prokaryotes),"This video lectures covers the concept of Lactose Operon / Lac operon - Gene Regulation in bacteria.

Operons are groups of genes clustered in the bacterial DNA regulating the expression of functionally related proteins.

 In E. coli half of the genes are clustered into operons which are involved in particular metabolic pathways.

Lac operon model was proposed by Jacob & Monad.

Lac Operon is responsible for the transport and metabolism of lactose.",https://i.ytimg.com/vi/B5BFogztEQY/hqdefault.jpg,Bio-Resource,,en-GB,PT3M55S
193,youtube video,sUN15p52pUUXVfM_0-ByElAkss8,youtu.be/vEuZ-sQ5Cpo,2019-12-15T16:08:51Z,youtu.be/vEuZ-sQ5Cpo,Tryptophan (trp) Operon,"www.technologyinscience.blogspot.com

Genes for amino acid synthesis is clustered in operons. Trp operon regulates the biosynthesis of tryptophan. Tryptophan is an amino acid, whose levels are controlled by trp operon.
Trp operon has operator, trp regulator, trp Leader sequence and five structural genes for the expression of enzymes required for the tryptophan synthesis
Tryptophan levels are regulated by 2 mechanisms:
1. Repressor mediated
2. Transcription attenuation mediated

Tryptophan biosynthesis regulation is based on repressor mediated and the fine tuning on the rate of synthesis is by transcription attenuation.",https://i.ytimg.com/vi/vEuZ-sQ5Cpo/hqdefault.jpg,Bio-Resource,,en-GB,PT11M36S
194,youtube video,7v7XRhgETWwUulq9cbwkZTxed08,youtu.be/-mpPe6u65WM,2020-10-25T18:24:24Z,youtu.be/-mpPe6u65WM,"Lac Operon Regulation - Catabolite Repression: Role of cAMP, CAP & Glucose","This video explains about Lac Operon Regulation - Catabolite Repression: Role of cAMP, CAP & Glucose.

Lac Operon: https://youtu.be/B5BFogztEQY

Operons are groups of genes clustered in the bacterial DNA regulating the expression of functionally related proteins.

 In E. coli half of the genes are clustered into operons which are involved in particular metabolic pathways.

Lac operon model was proposed by Jacob & Monad.

Lac Operon is responsible for the transport and metabolism of lactose.

cAMP mediated regulation of lac operon. adenylate cyclase converts ATP to cAMP which is inturn inhibited by high level of glucose.

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/-mpPe6u65WM/hqdefault.jpg,Bio-Resource,,en-GB,PT8M34S
195,youtube video,F9BU68yDwaykVuTpvuzkYaT30iM,youtu.be/jdnOjoOO6qY,2014-05-14T15:29:22Z,youtu.be/jdnOjoOO6qY,CFU: Colony Forming Unit & cfu/ml calculation,"http://technologyinscience.blogspot.com/2011/11/cfu-colony-forming-unit-calculation.html

colony-forming unit (CFU or cfu) is a measure of viable bacterial or fungal cells.CFU measures only viable cells. For convenience the results are given as CFU/mL (colony-forming units per milliliter) for liquids, and CFU/g (colony-forming units per gram) for solids.

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0",https://i.ytimg.com/vi/jdnOjoOO6qY/hqdefault.jpg,Bio-Resource,,en-GB,PT1M9S
196,youtube video,0me7V9NI_1XBrN1AjQI07HTkjyQ,youtu.be/1p038Pqep5s,2019-12-17T18:39:47Z,youtu.be/1p038Pqep5s,Generating Standard Curve and Determining Concentration of Unknown Sample in Excel - Simple Method,"www.technologyinscience.blogspot.com
This video explains about Generating Standard Curve and Determining Unknown Concentration in Excel  by a Simple Method

Generating Standard Curve and Determining Unknown Concentration in Excel

-Plot concentration vs absorbance scatter plot
-Add Trendline
-Calculate concentration of unknown sample from the absorbance measurement of unknown sample

Related Videos
---------------------------------------------------------------------------------------------------------------
Plotting qPCR data: https://youtu.be/n0g5AAPB6z0
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Calculating Sensitivity & Specificity, Positive & Negative Predictive Value of Diagnostic Test: https://youtu.be/BVH8XU75XZQ
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU",https://i.ytimg.com/vi/1p038Pqep5s/hqdefault.jpg,Bio-Resource,,en-GB,PT4M55S
197,youtube video,UZInSLEgfPRkk98oDQbP0mRktB4,youtu.be/A8lTfhWdAwE,2014-05-17T14:04:25Z,youtu.be/A8lTfhWdAwE,Ion Exchange Chromatography - Theory and Principle,"http://technologyinscience.blogspot.com/2013/07/an-insight-on-ion-exchange.html

The principle of Ion Exchange chromatography separation is the reversible interaction of charged species with the ion exchange matrix.

 Ion Exchange Chromatography is of 

Two types:
Cation Exchange and Anion Exchange.",https://i.ytimg.com/vi/A8lTfhWdAwE/hqdefault.jpg,Bio-Resource,,,PT6M58S
198,youtube video,zSz_NOs6yC0byPVBf4bhkIFcpM4,youtu.be/qi4QBmFNGW4,2020-09-24T02:56:45Z,youtu.be/qi4QBmFNGW4,How to calculate Protein Concentration of Unknown Sample from standard curve in excel,"This video explains about How to calculate Protein Concentration of Unknown Sample from standard curve in excel

Simple method for the Determination of unknown protein concentration from standard curve in excel

Related Videos:
---------------------------------------------------------------------------------------------------------------
Plotting Bacterial Growth Curve: https://youtu.be/NT4i6KwV6Cc
Colony Forming Units: https://youtu.be/jdnOjoOO6qY
Serial Dilution Methods: https://youtu.be/g2XdGLXcajM
Copy Number Calculation for qPCR: https://youtu.be/iKbrfj3ToxU
How to analyze Primer Sequence or Oligonucleotide sequence designed for PCR / qPCR: https://youtu.be/SqFz1Y_Z4L4
How to generate qPCR standard curve in excel and calculate PCR efficiency: https://youtu.be/pz54_p20lrI
Real Time qPCR  optimization, Calculating PCR Efficiency: https://youtu.be/asUMZBFoS6A
Taqman Assay Vs SYBR Green Assay: https://youtu.be/14H5FyDCBAs
Resolving poor PCR efficiency: https://youtu.be/H8aP7AWlPa0
Calculating molecular weight of Unknown protein https://youtu.be/mCiCiO0cfbg
Designing qPCR Primers
https://youtu.be/tGNPkiY0WJU
Oligonucleotide Preparation & Purification https://youtu.be/LvyFZo3EaRk
How to check Oligo Concentration 
https://youtu.be/-13riOgy0qU",https://i.ytimg.com/vi/qi4QBmFNGW4/hqdefault.jpg,Bio-Resource,,en-GB,PT2M42S
199,youtube video,-ECMjd6In97XrGrFygdWesPuSx8,youtu.be/BrZTmnDy4zQ,2014-05-13T17:53:24Z,youtu.be/BrZTmnDy4zQ,Recombinant Protein Expression in Ecoli,"http://technologyinscience.blogspot.com/2011/09/recombinant-protein-expression-in-ecoli.html

Recombinant Protein expression in E.coli, Best suitable strains for protein expression, advantages of using E.coli for choosing the host for protein expression.

0:00 Introduction
0:07 Protein Expression in E.coli
0:12 Advantages of E.coli System
1:45 E.Coli Strain & Application
2:23 Vectors for Protein Expression & Features
2:53 pUC19 Vector
3:08 Most widely used vectors
3:13 Cloning & Screening
3:26 Plasmid Extraction / Isolation
4:21 Restriction Digestion & Ligation
5:08 Restriction Digestion and Gel
5:15 Transformation and Expression
5:21 Transformation - Procedure
6:20 Shake Flask Culture- Protein Expression & Analysis
6:43 Lac Operon & IPTG Induction
7:43 Protein Analysis - SDS PAGE
8:01 Process Scale Up
8:08 Protein Characterization",https://i.ytimg.com/vi/BrZTmnDy4zQ/hqdefault.jpg,Bio-Resource,,,PT8M23S
